fig_num,name,inventory_id,set_num,set_name,year,parent_id,parent_theme,theme_id,theme
fig-011884,"Dark Purple Torso, Sand Blue Legs, Black Hair",117052,80109-1,Lunar New Year Ice Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011885,"Dark Red Torso, Dark Tan Legs, Dark Blueish Grey Hat",117052,80109-1,Lunar New Year Ice Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011886,"Dark Azure Torso, Black Legs, Light Bluish Grey Hair",117052,80109-1,Lunar New Year Ice Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011887,"Blue Torso, Black Legs, Black Hair, Orange Sun Glasses",117052,80109-1,Lunar New Year Ice Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011888,"Dark Tan Torso, Reddish Brown Apron, Black Hair",117052,80109-1,Lunar New Year Ice Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011889,"Dark Red Torso, Dark Bluish Grey Legs, Black Hair",117052,80109-1,Lunar New Year Ice Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011890,"Dark Azure Torso, Dark Blue Legs, Black Hair",117052,80109-1,Lunar New Year Ice Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011891,"Kid - Dark Red Torso, Dark Blue Legs, Black Hair",117052,80109-1,Lunar New Year Ice Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011892,"Black Torso, Blue Legs, Orange/White Hat",117052,80109-1,Lunar New Year Ice Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011893,Tiger Suit Guy,117052,80109-1,Lunar New Year Ice Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011894,"Kid - Green Torso, Red Legs, Black Hair",117052,80109-1,Lunar New Year Ice Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011895,"Kid - Dark Turquoise Torso, Dark Azure Legs, Black Hair",117052,80109-1,Lunar New Year Ice Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011896,"Orange Torso, Orange Legs, Black Hair",117053,80108-1,Lunar New Year Traditions,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011897,"Orange Torso, Orange Legs, Black Hair",117053,80108-1,Lunar New Year Traditions,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011898,"Dark Azure Torso, Medium Nougat Legs, Blue Cap",117053,80108-1,Lunar New Year Traditions,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011899,"Blue Torso, Dark Tan Legs, Black Hair",117053,80108-1,Lunar New Year Traditions,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011900,"Kid - Flat Silver Torso, Medium Lavender Legs, Black Hair",117053,80108-1,Lunar New Year Traditions,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011901,"Bright Light Blue Torso and Legs, Black Hair",117053,80108-1,Lunar New Year Traditions,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011902,"Light Bluish grey Torso, Dark Red Legs, Black Hair",117053,80108-1,Lunar New Year Traditions,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011903,"Kid - Dark Turquoise Torso and Legs, Long Black Hair",117053,80108-1,Lunar New Year Traditions,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011904,"Kid - Red Torso, Black Legs, Black Hair",117053,80108-1,Lunar New Year Traditions,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011905,"Red Torso, Dark Green Legs, Light Bluish Grey Hair",117053,80108-1,Lunar New Year Traditions,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011906,"Black Torso, Dark Brown Legs, Light Bluish Grey Hair",117053,80108-1,Lunar New Year Traditions,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011907,God of Wealth,117053,80108-1,Lunar New Year Traditions,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011908,"Picollo, Sand Green Torso, Dark Green Legs, Female",117586,10297-1,Boutique Hotel,2022,155,Modular Buildings,155,Modular Buildings
fig-011909,"Piccolo, Sand Green Torso, Dark Green Legs, Male",117586,10297-1,Boutique Hotel,2022,155,Modular Buildings,155,Modular Buildings
fig-011910,"Woman, Bright Light Orange Torso, Medium Blue Legs, Dark Orange Hair",117586,10297-1,Boutique Hotel,2022,155,Modular Buildings,155,Modular Buildings
fig-011911,"Woman, Lime Torso, Dark Purple Legs, Black Hair",117586,10297-1,Boutique Hotel,2022,155,Modular Buildings,155,Modular Buildings
fig-011912,"Black Suit, White Shirt, Black Hat",117586,10297-1,Boutique Hotel,2022,155,Modular Buildings,155,Modular Buildings
fig-011913,"Woman, Bright Pink Torso, Tan Legs, Light Bluish Grey Hair",117586,10297-1,Boutique Hotel,2022,155,Modular Buildings,155,Modular Buildings
fig-011914,"Barista, Reddish Brown Apron, Sand Blue Legs, Black Hair",117586,10297-1,Boutique Hotel,2022,155,Modular Buildings,155,Modular Buildings
fig-011915,"Elf - Bright Green Torso, Red Legs, Red Hat",117474,40484-1,Santa's Front Yard,2021,206,Seasonal,227,Christmas
fig-011916,"White Torso, Dark BLue Legs, Dark Brown Hair - Wauwatosa",12696,WAUWATOSA-1,"LEGO Store Grand Opening Exclusive Set, Mayfair, Wauwatosa, WI",2012,408,LEGO Brand Store,408,LEGO Brand Store
fig-011917,"Worker - Orange Torso, Blue Legs, Yellow Helmet - Wauwatosa",12696,WAUWATOSA-1,"LEGO Store Grand Opening Exclusive Set, Mayfair, Wauwatosa, WI",2012,408,LEGO Brand Store,408,LEGO Brand Store
fig-011918,"Knight - Light Bluish Grey Rorso, Light Bluish Grey Legs, Black Hips, Helmet - Wauwatosa",12696,WAUWATOSA-1,"LEGO Store Grand Opening Exclusive Set, Mayfair, Wauwatosa, WI",2012,408,LEGO Brand Store,408,LEGO Brand Store
fig-011919,"Pigsy, Neck Bracket",118363,80036-1,The City of Lanterns,2022,693,Monkie Kid,693,Monkie Kid
fig-011920,Citybot A16,118363,80036-1,The City of Lanterns,2022,693,Monkie Kid,693,Monkie Kid
fig-011921,"Train Driver, Black Suit, Dark Red Hat",118363,80036-1,The City of Lanterns,2022,693,Monkie Kid,693,Monkie Kid
fig-011922,Huang,118363,80036-1,The City of Lanterns,2022,693,Monkie Kid,693,Monkie Kid
fig-011923,Han,118363,80036-1,The City of Lanterns,2022,693,Monkie Kid,693,Monkie Kid
fig-011924,Citybot A05,118363,80036-1,The City of Lanterns,2022,693,Monkie Kid,693,Monkie Kid
fig-011925,"Monkie Kid, White Hoodie. Neck Bracket",118363,80036-1,The City of Lanterns,2022,693,Monkie Kid,693,Monkie Kid
fig-011925,"Monkie Kid, White Hoodie. Neck Bracket",135650,80039-1,The Heavenly Realms,2022,693,Monkie Kid,693,Monkie Kid
fig-011927,"Mei, Bright Green Jacket",118363,80036-1,The City of Lanterns,2022,693,Monkie Kid,693,Monkie Kid
fig-011928,"Monkie Kid, White Tunic",117884,80030-1,Monkie Kid's Staff Creations,2022,693,Monkie Kid,693,Monkie Kid
fig-011929,Minion Bob - Robotic Arms,87987,30387-1,Bob Minion with Robot Arms,2021,689,Minions,689,Minions
fig-011930,Rumble / Savage,117952,80034-1,Nezha’s Fire Ring,2022,693,Monkie Kid,693,Monkie Kid
fig-011930,Rumble / Savage,118256,80031-1,Mei’s Dragon Car,2022,693,Monkie Kid,693,Monkie Kid
fig-011930,Rumble / Savage,118364,80035-1,Monkie Kid's Galactic Explorer,2022,693,Monkie Kid,693,Monkie Kid
fig-011930,Rumble / Savage,118367,80033-1,Evil Macaque’s Mech,2022,693,Monkie Kid,693,Monkie Kid
fig-011930,Rumble / Savage,135649,80038-1,Monkie Kid's Team Van,2022,693,Monkie Kid,693,Monkie Kid
fig-011930,Rumble / Savage,135785,80037-1,Dragon of the East,2022,693,Monkie Kid,693,Monkie Kid
fig-011931,Nezha,117952,80034-1,Nezha’s Fire Ring,2022,693,Monkie Kid,693,Monkie Kid
fig-011932,"Monkie Kid, Red and Gold Armor",117952,80034-1,Nezha’s Fire Ring,2022,693,Monkie Kid,693,Monkie Kid
fig-011933,"Evil Macaque, Dark Red Cape, Bent Tail",117952,80034-1,Nezha’s Fire Ring,2022,693,Monkie Kid,693,Monkie Kid
fig-011935,"Pigsy, Spacesuit",118211,80032-1,Chang’e Moon Cake Factory,2022,693,Monkie Kid,693,Monkie Kid
fig-011936,Lunar Rabbit Robot,118211,80032-1,Chang’e Moon Cake Factory,2022,693,Monkie Kid,693,Monkie Kid
fig-011937,Chang'e,118211,80032-1,Chang’e Moon Cake Factory,2022,693,Monkie Kid,693,Monkie Kid
fig-011938,"Mei, Vibrant Yellow Armor",118256,80031-1,Mei’s Dragon Car,2022,693,Monkie Kid,693,Monkie Kid
fig-011939,"Monkie Kid, Bright Light Orange Jacket, Neck Bracket",118256,80031-1,Mei’s Dragon Car,2022,693,Monkie Kid,693,Monkie Kid
fig-011939,"Monkie Kid, Bright Light Orange Jacket, Neck Bracket",118367,80033-1,Evil Macaque’s Mech,2022,693,Monkie Kid,693,Monkie Kid
fig-011940,"Snowtrooper, White Hips, Reddish Brown Head",116964,75313-1,AT-AT,2021,158,Star Wars,171,Ultimate Collector Series
fig-011940,"Snowtrooper, White Hips, Reddish Brown Head",117572,75320-1,Snowtrooper Battle Pack,2022,158,Star Wars,158,Star Wars
fig-011941,"General Maximillian Veers, Sand Blue Helmet with Visor, Black Boots",116964,75313-1,AT-AT,2021,158,Star Wars,171,Ultimate Collector Series
fig-011942,"AT-AT Driver - Light Bluish Grey Helmet, Sand Blue Legs, Nougat Head, Female",116964,75313-1,AT-AT,2021,158,Star Wars,171,Ultimate Collector Series
fig-011944,"Snowtrooper, White Hips, Reddish Brown Head, Female",116964,75313-1,AT-AT,2021,158,Star Wars,171,Ultimate Collector Series
fig-011945,"Snowtrooper, White Hips, Light Nougat Head, Female",116964,75313-1,AT-AT,2021,158,Star Wars,171,Ultimate Collector Series
fig-011945,"Snowtrooper, White Hips, Light Nougat Head, Female",117572,75320-1,Snowtrooper Battle Pack,2022,158,Star Wars,158,Star Wars
fig-011945,"Snowtrooper, White Hips, Light Nougat Head, Female",121794,912179-1,Snowtrooper,2021,158,Star Wars,158,Star Wars
fig-011946,"Snowtrooper, White Hips, Light Nougat Head, Officer",116964,75313-1,AT-AT,2021,158,Star Wars,171,Ultimate Collector Series
fig-011948,Nya,118519,892183-1,Nya,2021,435,Ninjago,435,Ninjago
fig-011949,Antonio - Microdoll,116222,43202-1,The Madrigal House,2021,608,Disney,608,Disney
fig-011949,Antonio - Microdoll,116223,43200-1,Antonio's Magical Door,2021,608,Disney,608,Disney
fig-011950,"Mirabel - Microdoll, Closed Eyes",116223,43200-1,Antonio's Magical Door,2021,608,Disney,608,Disney
fig-011951,Mirabel,116222,43202-1,The Madrigal House,2021,608,Disney,608,Disney
fig-011952,Abuela,116222,43202-1,The Madrigal House,2021,608,Disney,608,Disney
fig-011953,"Mirabel - Microdoll, Open Eyes",116224,43201-1,Isabela's Magical Door,2021,608,Disney,608,Disney
fig-011954,Isabela - Microdoll,116224,43201-1,Isabela's Magical Door,2021,608,Disney,608,Disney
fig-011955,Luisa - Microdoll,116224,43201-1,Isabela's Magical Door,2021,608,Disney,608,Disney
fig-011957,"Snowtrooper, White Hips, Light Nougat Head, Grin",116964,75313-1,AT-AT,2021,158,Star Wars,171,Ultimate Collector Series
fig-011957,"Snowtrooper, White Hips, Light Nougat Head, Grin",117572,75320-1,Snowtrooper Battle Pack,2022,158,Star Wars,158,Star Wars
fig-011958,"Mei, Vibrant Yellow Armor, Neck Bracket",118367,80033-1,Evil Macaque’s Mech,2022,693,Monkie Kid,693,Monkie Kid
fig-011959,"Evil Macaque, Dark Red Cape, Straight Tail",118367,80033-1,Evil Macaque’s Mech,2022,693,Monkie Kid,693,Monkie Kid
fig-011960,Sandy,118367,80033-1,Evil Macaque’s Mech,2022,693,Monkie Kid,693,Monkie Kid
fig-011960,Sandy,135649,80038-1,Monkie Kid's Team Van,2022,693,Monkie Kid,693,Monkie Kid
fig-011961,"Woman, Red Torso, Sand Blue Skirt",119560,19007-1,Science Tower,2019,719,BrickLink Designer Program,719,BrickLink Designer Program
fig-011962,"Man, Black, Reddish Brown Hair",119560,19007-1,Science Tower,2019,719,BrickLink Designer Program,719,BrickLink Designer Program
fig-011963,Löwenstein Archer,119786,19001-1,Löwenstein Castle,2019,719,BrickLink Designer Program,719,BrickLink Designer Program
fig-011964,Löwenstein Knight,119786,19001-1,Löwenstein Castle,2019,719,BrickLink Designer Program,719,BrickLink Designer Program
fig-011965,Löwenstein Queen,119786,19001-1,Löwenstein Castle,2019,719,BrickLink Designer Program,719,BrickLink Designer Program
fig-011966,Bikes! Man,119810,19012-1,Bikes!,2019,719,BrickLink Designer Program,719,BrickLink Designer Program
fig-011967,Bikes! Woman,119810,19012-1,Bikes!,2019,719,BrickLink Designer Program,719,BrickLink Designer Program
fig-011968,Carnival Boy,119808,19010-1,Hot Shot Carnival,2019,719,BrickLink Designer Program,719,BrickLink Designer Program
fig-011969,Carnival Man,119808,19010-1,Hot Shot Carnival,2019,719,BrickLink Designer Program,719,BrickLink Designer Program
fig-011970,Carnival Woman,119808,19010-1,Hot Shot Carnival,2019,719,BrickLink Designer Program,719,BrickLink Designer Program
fig-011977,Jackson,118863,41703-1,Friendship Tree House,2022,494,Friends,494,Friends
fig-011977,Jackson,135600,41708-1,Roller Disco Arcade,2022,494,Friends,494,Friends
fig-011978,"Mia - Bright Light Yellow Shirt, Blue Overalls, Sand Green Boots",118863,41703-1,Friendship Tree House,2022,494,Friends,494,Friends
fig-011980,Olivia - White Beekeeper Suite,118863,41703-1,Friendship Tree House,2022,494,Friends,494,Friends
fig-011981,"River - Red Jacket, Black Pants, Dark Brown Hair",118863,41703-1,Friendship Tree House,2022,494,Friends,494,Friends
fig-011981,"River - Red Jacket, Black Pants, Dark Brown Hair",125370,41718-1,Pet Day-Care Center,2022,494,Friends,494,Friends
fig-011982,Statue - Red with Chinese Symbols,78563,80107-1,Spring Lantern Festival,2021,686,Chinese Traditional Festivals,686,Chinese Traditional Festivals
fig-011983,Santa Garmadon,119397,4002021-1,The Temple of Celebrations,2021,599,LEGO Exclusive,599,LEGO Exclusive
fig-011985,Misako - Celebration,119397,4002021-1,The Temple of Celebrations,2021,599,LEGO Exclusive,599,LEGO Exclusive
fig-011986,Mezmo Junior,119397,4002021-1,The Temple of Celebrations,2021,599,LEGO Exclusive,599,LEGO Exclusive
fig-011987,Snowman - Celebration,119397,4002021-1,The Temple of Celebrations,2021,599,LEGO Exclusive,599,LEGO Exclusive
fig-011989,"Master Wu - Golden, Celebration",119397,4002021-1,The Temple of Celebrations,2021,599,LEGO Exclusive,599,LEGO Exclusive
fig-011990,"Police Officer - Justin Justice - Bright Light Blue Shirt, Dark Blue Legs, Dark Blue Cap",121461,952201-1,Justin Justice’s Police Car,2022,52,City,61,Police
fig-011991,Exploding Creeper,118926,21177-1,The Creeper Ambush,2022,577,Minecraft,577,Minecraft
fig-011992,"Firefighter, Bright Light Orange Fire Suit, Sunglasses, White Helmet",118918,60318-1,Fire Helicopter,2022,52,City,52,City
fig-011993,"Hot Dog Vender, Red Legs and Cap",118918,60318-1,Fire Helicopter,2022,52,City,52,City
fig-011994,"Clemmons, Vibrant Yellow Helmet",118858,60321-1,Fire Brigade,2022,52,City,52,City
fig-011995,"Feldman, Vibrant Yellow Helmet",118858,60321-1,Fire Brigade,2022,52,City,52,City
fig-011996,"Boy, Bright Pink Jacket, Dark Blue Short Legs, Tan Hair",118858,60321-1,Fire Brigade,2022,52,City,52,City
fig-011997,"Firefighter, Dark Tan Firesuit, White Helmet, Blue Airtanks",118858,60321-1,Fire Brigade,2022,52,City,52,City
fig-011998,"Firefighter, Bright Light Orange Hazmat Suit",118858,60321-1,Fire Brigade,2022,52,City,52,City
fig-011999,"Firefighter, Black Fire Suit, Vibrant Yellow Helmet",118858,60321-1,Fire Brigade,2022,52,City,52,City
fig-012000,"Construction Worker, Orange Overalls, Red Hard Hat",118895,60325-1,Cement Mixer Truck,2022,52,City,52,City
fig-012001,"Construction Worker, Blue Jacket, Orange Legs, Red Helmet",118895,60325-1,Cement Mixer Truck,2022,52,City,52,City
fig-012002,"Ice Cream Vendor, Bright Green Ice Cream Suit",118880,60328-1,Beach Lifeguard Station,2022,52,City,52,City
fig-012003,"Girl, Medium Azure Bathing Suit",118880,60328-1,Beach Lifeguard Station,2022,52,City,52,City
fig-012004,"Woman, White and Lime Swimsuit",118880,60328-1,Beach Lifeguard Station,2022,52,City,52,City
fig-012005,"Lifeguard, White Vest, Tan Hair",118880,60328-1,Beach Lifeguard Station,2022,52,City,52,City
fig-012006,"Pilot, Dark Azure Jacket, Dark Blue Legs, White Helmet",118925,60323-1,Stunt Plane,2022,52,City,52,City
fig-012007,"Boy, Bright Light Blue Jacket, Blue Hair, Reddish Brown Backpack",118869,60329-1,School Day,2022,52,City,52,City
fig-012008,"Girl, Dark Turquoise Jacket, Dark Purple Bike Helmet",118869,60329-1,School Day,2022,52,City,52,City
fig-012009,"Man, Dark Red Jacket, Sand Blue Legs",118869,60329-1,School Day,2022,52,City,52,City
fig-012010,"Boy, Coral Jacket, Medium White Legs,",118869,60329-1,School Day,2022,52,City,52,City
fig-012011,"Crossing Guard, Orange Safety Vest, Dark Blue Legs",118869,60329-1,School Day,2022,52,City,52,City
fig-012012,"Madison - Orange Jacket, Dark Azure Backpack",118869,60329-1,School Day,2022,52,City,52,City
fig-012013,"Billy - Blue Jacket, Red Cap and Backpack",118869,60329-1,School Day,2022,52,City,52,City
fig-012014,"Man, Dark Red Jacket, Dark Green Legs, Light Bluish Gray Hair and Beard",118887,60343-1,Rescue Helicopter Transport,2022,52,City,52,City
fig-012015,"Pilot, Vibrant Yellow Jacket, Sand Green Legs, White Helmet",118887,60343-1,Rescue Helicopter Transport,2022,52,City,52,City
fig-012016,"Racer, White Race Suit, Dark Blue Cap, Sunglasses",118924,60322-1,Race Car,2022,52,City,52,City
fig-012017,"Racer, White Race Jacket, Lime Legs, White Helmet",118924,60322-1,Race Car,2022,52,City,52,City
fig-012018,"Criminal, Daisy Kaboom, Medium Blue Legs",118868,60316-1,Police Station,2022,52,City,52,City
fig-012019,"Criminal, Prison Striped Apron, Bright Green Shirt and Hat",118868,60316-1,Police Station,2022,52,City,52,City
fig-012020,"Allen, Vest, White Helmet",118868,60316-1,Police Station,2022,52,City,52,City
fig-012021,"Policewoman, Bright Light Blue Shirt, Short Black Hair",118868,60316-1,Police Station,2022,52,City,52,City
fig-012022,"Criminal, Snake Rattler, Green Overalls",118879,60315-1,Police Mobile Command Truck,2022,52,City,52,City
fig-012023,"Criminal, Prison Shirt, Dark Tan Legs, Bright Light Yellow Hair",118879,60315-1,Police Mobile Command Truck,2022,52,City,52,City
fig-012024,"Gracie Goodhart, Dark Blue Police Vest, Dark Brown Hair",118879,60315-1,Police Mobile Command Truck,2022,52,City,52,City
fig-012025,"Policeman, Bright Light BLue Shirt, Dark Blue Legs and Cap, Stubble",118923,60312-1,Police Car,2022,52,City,52,City
fig-012026,Boa Destructor,118920,71757-1,Lloyd's Ninja Mech,2022,435,Ninjago,435,Ninjago
fig-012027,Lloyd - EVO,118867,71766-1,Lloyd’s Legendary Dragon,2022,435,Ninjago,435,Ninjago
fig-012027,Lloyd - EVO,118886,71763-1,Lloyd’s Race Car EVO,2022,435,Ninjago,435,Ninjago
fig-012028,Crook Ice,118884,60314-1,Ice Cream Truck Police Chase,2022,52,City,52,City
fig-012029,Crook Cream,118884,60314-1,Ice Cream Truck Police Chase,2022,52,City,52,City
fig-012030,"Policewoman, Bright Light Blue Shirt, Dark Blue Legs, Medium Nougat Hair",118884,60314-1,Ice Cream Truck Police Chase,2022,52,City,52,City
fig-012031,"Racer, Coral Race Jacket, Black Helmet",120111,30589-1,Go-Cart Racer,2022,52,City,52,City
fig-012032,Wallop,118930,60330-1,Hospital,2022,52,City,52,City
fig-012034,Jay - EVO,118896,71760-1,Jay’s Thunder Dragon EVO,2022,435,Ninjago,435,Ninjago
fig-012035,Viper Flyer,118867,71766-1,Lloyd’s Legendary Dragon,2022,435,Ninjago,435,Ninjago
